Index,ITEM_CODE,EMP_ID,Year,Week,Amount
1811,ESP_001,EMP290,2019,22,0
1812,ESP_006,EMP256,2019,22,4
1813,PROD_002,EMP267,2019,22,30
1814,ESP_008,EMP244,2019,22,4
1815,PROD_006,EMP267,2019,22,33
1816,PROD_005,EMP234,2019,22,24
1817,ESP_001,EMP256,2019,22,4
1818,ESP_004,EMP267,2019,22,4
1819,ESP_005,EMP256,2019,22,2
1820,ESP_008,EMP256,2019,22,1
1821,PROD_007,EMP267,2019,22,30
1822,ESP_008,EMP290,2019,22,0
1823,PROD_001,EMP256,2019,22,38
1824,PROD_004,EMP234,2019,22,32
1825,ESP_003,EMP256,2019,22,2
1826,PROD_001,EMP244,2019,22,47
1827,PROD_006,EMP290,2019,22,15
1828,PROD_008,EMP267,2019,22,34
1829,PROD_007,EMP244,2019,22,33
1830,PROD_001,EMP234,2019,22,41
1831,PROD_002,EMP290,2019,22,12
1832,PROD_005,EMP256,2019,22,13
1833,ESP_006,EMP244,2019,22,10
1834,ESP_007,EMP256,2019,22,2
1835,ESP_005,EMP267,2019,22,7
1836,PROD_007,EMP290,2019,22,11
1837,PROD_007,EMP234,2019,22,20
1838,PROD_007,EMP256,2019,22,14
1839,ESP_001,EMP234,2019,22,6
1840,PROD_002,EMP244,2019,22,33
1841,PROD_005,EMP244,2019,23,38
1842,ESP_004,EMP290,2019,23,0
1843,ESP_001,EMP244,2019,23,12
1844,PROD_003,EMP267,2019,23,30
1845,ESP_001,EMP267,2019,23,6
1846,PROD_001,EMP256,2019,23,36
1847,PROD_003,EMP256,2019,23,15
1848,PROD_008,EMP234,2019,23,17
1849,PROD_004,EMP267,2019,23,39
1850,ESP_003,EMP290,2019,23,0
1851,ESP_008,EMP267,2019,23,5
1852,ESP_008,EMP290,2019,23,0
1853,ESP_004,EMP244,2019,23,6
1854,PROD_008,EMP256,2019,23,15
1855,PROD_003,EMP234,2019,23,34
1856,ESP_005,EMP290,2019,23,0
1857,PROD_001,EMP244,2019,23,44
1858,ESP_003,EMP244,2019,23,6
1859,ESP_004,EMP234,2019,23,5
1860,PROD_004,EMP290,2019,23,9
1861,ESP_006,EMP234,2019,23,7
1862,ESP_002,EMP234,2019,23,5
1863,ESP_004,EMP267,2019,23,4
1864,PROD_008,EMP290,2019,23,7
1865,ESP_008,EMP244,2019,23,5
1866,PROD_003,EMP244,2019,23,26
1867,ESP_002,EMP267,2019,23,4
1868,PROD_007,EMP256,2019,23,11
1869,PROD_007,EMP244,2019,23,38
1870,ESP_001,EMP256,2019,23,4
1871,PROD_008,EMP267,2019,23,33
1872,ESP_003,EMP234,2019,23,6
1873,ESP_007,EMP234,2019,23,3
1874,PROD_006,EMP234,2019,23,23
1875,PROD_005,EMP290,2019,23,10
1876,ESP_007,EMP267,2019,23,3
1877,PROD_007,EMP267,2019,23,34
1878,ESP_007,EMP244,2019,23,8
1879,PROD_006,EMP256,2019,23,18
1880,ESP_002,EMP290,2019,23,0
1881,ESP_008,EMP256,2019,23,2
1882,PROD_008,EMP244,2019,23,27
1883,PROD_005,EMP256,2019,23,13
1884,PROD_001,EMP290,2019,23,22
1885,ESP_005,EMP234,2019,23,7
1886,ESP_006,EMP244,2019,23,12
1887,PROD_005,EMP267,2019,23,43
1888,ESP_008,EMP234,2019,23,3
1889,ESP_002,EMP256,2019,23,1
1890,PROD_004,EMP244,2019,23,26
1891,PROD_006,EMP290,2019,23,9
1892,ESP_006,EMP290,2019,23,1
1893,PROD_002,EMP234,2019,23,41
1894,ESP_007,EMP290,2019,23,1
1895,PROD_001,EMP234,2019,23,40
1896,ESP_004,EMP256,2019,23,2
1897,PROD_003,EMP290,2019,23,18
1898,PROD_004,EMP234,2019,23,31
1899,ESP_005,EMP267,2019,23,8
1900,PROD_002,EMP290,2019,23,15
1901,PROD_006,EMP267,2019,23,35
1902,PROD_004,EMP256,2019,23,10
1903,PROD_002,EMP256,2019,23,24
1904,ESP_003,EMP256,2019,23,2
1905,PROD_007,EMP234,2019,23,21
1906,ESP_007,EMP256,2019,23,2
1907,ESP_006,EMP267,2019,23,10
1908,PROD_005,EMP234,2019,23,38
1909,ESP_005,EMP244,2019,23,11
1910,PROD_001,EMP267,2019,23,35
1911,ESP_002,EMP244,2019,23,4
1912,PROD_002,EMP267,2019,23,44
1913,ESP_001,EMP290,2019,23,0
1914,PROD_007,EMP290,2019,23,13
1915,ESP_005,EMP256,2019,23,2
1916,ESP_003,EMP267,2019,23,5
1917,PROD_006,EMP244,2019,23,32
1918,ESP_006,EMP256,2019,23,5
1919,PROD_002,EMP244,2019,23,27
1920,ESP_001,EMP234,2019,23,7
1921,ESP_004,EMP234,2019,24,4
1922,PROD_007,EMP267,2019,24,28
1923,ESP_006,EMP290,2019,24,1
1924,PROD_005,EMP290,2019,24,12
1925,PROD_008,EMP256,2019,24,29
1926,ESP_005,EMP244,2019,24,9
1927,PROD_001,EMP267,2019,24,26
1928,ESP_001,EMP244,2019,24,11
1929,PROD_006,EMP256,2019,24,16
1930,PROD_006,EMP290,2019,24,10
1931,PROD_008,EMP267,2019,24,24
1932,PROD_001,EMP244,2019,24,38
1933,ESP_007,EMP234,2019,24,6
1934,ESP_008,EMP234,2019,24,4
1935,PROD_004,EMP244,2019,24,44
1936,ESP_006,EMP267,2019,24,9
1937,ESP_003,EMP234,2019,24,7
1938,PROD_008,EMP234,2019,24,20
1939,ESP_004,EMP290,2019,24,0
1940,ESP_003,EMP244,2019,24,7
1941,ESP_005,EMP267,2019,24,9
1942,PROD_007,EMP290,2019,24,18
1943,PROD_001,EMP256,2019,24,35
1944,ESP_005,EMP234,2019,24,5
1945,PROD_005,EMP244,2019,24,30
1946,PROD_003,EMP234,2019,24,33
1947,ESP_007,EMP290,2019,24,1
1948,PROD_008,EMP290,2019,24,5
1949,PROD_002,EMP256,2019,24,32
1950,ESP_003,EMP290,2019,24,0
1951,ESP_002,EMP290,2019,24,0
1952,PROD_004,EMP256,2019,24,22
1953,PROD_006,EMP234,2019,24,20
1954,ESP_001,EMP267,2019,24,5
1955,PROD_007,EMP244,2019,24,31
1956,PROD_004,EMP267,2019,24,31
1957,ESP_005,EMP290,2019,24,0
1958,PROD_005,EMP234,2019,24,24
1959,PROD_001,EMP234,2019,24,31
1960,PROD_003,EMP256,2019,24,16
1961,PROD_004,EMP290,2019,24,8
1962,PROD_007,EMP234,2019,24,34
1963,ESP_007,EMP244,2019,24,7
1964,ESP_008,EMP267,2019,24,4
1965,ESP_008,EMP256,2019,24,4
1966,ESP_001,EMP290,2019,24,0
1967,PROD_008,EMP244,2019,24,50
1968,ESP_003,EMP267,2019,24,6
1969,ESP_004,EMP267,2019,24,4
1970,PROD_003,EMP290,2019,24,12
1971,ESP_006,EMP234,2019,24,7
1972,ESP_004,EMP244,2019,24,11
1973,ESP_008,EMP290,2019,24,0
1974,ESP_005,EMP256,2019,24,4
1975,ESP_003,EMP256,2019,24,2
1976,ESP_002,EMP234,2019,24,4
1977,PROD_005,EMP267,2019,24,42
1978,ESP_001,EMP256,2019,24,5
1979,ESP_007,EMP267,2019,24,3
1980,PROD_006,EMP267,2019,24,29
1981,ESP_006,EMP244,2019,24,10
1982,PROD_002,EMP234,2019,24,24
1983,ESP_006,EMP256,2019,24,5
1984,ESP_002,EMP256,2019,24,2
1985,PROD_003,EMP244,2019,24,28
1986,PROD_003,EMP267,2019,24,36
1987,PROD_004,EMP234,2019,24,23
1988,PROD_005,EMP256,2019,24,27
1989,ESP_002,EMP267,2019,24,3
1990,PROD_001,EMP290,2019,24,22
1991,PROD_006,EMP244,2019,24,24
1992,PROD_002,EMP244,2019,24,39
1993,PROD_002,EMP290,2019,24,28
1994,ESP_001,EMP234,2019,24,6
1995,ESP_004,EMP256,2019,24,4
1996,ESP_008,EMP244,2019,24,11
1997,ESP_002,EMP244,2019,24,7
1998,PROD_002,EMP267,2019,24,33
1999,PROD_007,EMP256,2019,24,10
2000,ESP_007,EMP256,2019,24,2
2001,PROD_001,EMP290,2019,25,21
2002,PROD_002,EMP244,2019,25,23
2003,PROD_005,EMP256,2019,25,19
2004,ESP_006,EMP244,2019,25,10
2005,ESP_005,EMP234,2019,25,5
2006,ESP_002,EMP256,2019,25,3
2007,ESP_008,EMP267,2019,25,5
2008,ESP_008,EMP244,2019,25,8
2009,PROD_008,EMP244,2019,25,33
2010,PROD_007,EMP256,2019,25,17
2011,ESP_008,EMP234,2019,25,5
2012,ESP_007,EMP290,2019,25,2
2013,PROD_007,EMP267,2019,25,22
2014,PROD_005,EMP244,2019,25,21
2015,ESP_003,EMP244,2019,25,6
2016,ESP_001,EMP234,2019,25,5
2017,ESP_004,EMP256,2019,25,2
2018,ESP_002,EMP244,2019,25,4
2019,ESP_008,EMP256,2019,25,2
2020,PROD_006,EMP256,2019,25,25
2021,PROD_006,EMP290,2019,25,11
2022,ESP_006,EMP290,2019,25,2
2023,PROD_008,EMP290,2019,25,6
2024,PROD_003,EMP290,2019,25,18
2025,PROD_006,EMP267,2019,25,16
2026,PROD_004,EMP234,2019,25,19
2027,ESP_002,EMP234,2019,25,3
2028,ESP_006,EMP256,2019,25,7
2029,ESP_002,EMP267,2019,25,4
2030,PROD_004,EMP290,2019,25,5
2031,ESP_007,EMP256,2019,25,3
2032,PROD_004,EMP244,2019,25,18
2033,PROD_005,EMP267,2019,25,27
2034,PROD_003,EMP244,2019,25,24
2035,ESP_003,EMP267,2019,25,5
2036,PROD_001,EMP234,2019,25,24
2037,ESP_005,EMP267,2019,25,7
2038,PROD_002,EMP267,2019,25,28
2039,PROD_002,EMP290,2019,25,9
2040,PROD_006,EMP244,2019,25,23
2041,PROD_003,EMP234,2019,25,23
2042,PROD_005,EMP290,2019,25,14
2043,ESP_005,EMP256,2019,25,3
2044,PROD_001,EMP256,2019,25,26
2045,ESP_001,EMP290,2019,25,1
2046,ESP_001,EMP256,2019,25,3
2047,ESP_003,EMP290,2019,25,1
2048,ESP_003,EMP256,2019,25,2
2049,ESP_004,EMP267,2019,25,6
2050,PROD_001,EMP267,2019,25,27
2051,PROD_007,EMP244,2019,25,34
2052,PROD_004,EMP256,2019,25,13
2053,PROD_008,EMP234,2019,25,25
2054,PROD_007,EMP290,2019,25,20
2055,ESP_006,EMP234,2019,25,7
2056,ESP_007,EMP267,2019,25,4
2057,PROD_007,EMP234,2019,25,26
2058,ESP_004,EMP234,2019,25,3
2059,ESP_005,EMP244,2019,25,7
2060,ESP_007,EMP244,2019,25,8
2061,PROD_008,EMP256,2019,25,13
2062,ESP_001,EMP244,2019,25,9
2063,PROD_003,EMP256,2019,25,18
2064,PROD_001,EMP244,2019,25,32
2065,ESP_006,EMP267,2019,25,6
2066,ESP_005,EMP290,2019,25,1
2067,PROD_002,EMP256,2019,25,35
2068,ESP_002,EMP290,2019,25,0
2069,ESP_004,EMP244,2019,25,4
2070,PROD_005,EMP234,2019,25,27
2071,ESP_004,EMP290,2019,25,0
2072,ESP_008,EMP290,2019,25,0
2073,ESP_007,EMP234,2019,25,4
2074,PROD_002,EMP234,2019,25,20
2075,ESP_001,EMP267,2019,25,6
2076,ESP_003,EMP234,2019,25,5
2077,PROD_003,EMP267,2019,25,23
2078,PROD_006,EMP234,2019,25,20
2079,PROD_004,EMP267,2019,25,35
2080,PROD_008,EMP267,2019,25,22
2081,PROD_003,EMP244,2019,26,21
2082,PROD_002,EMP267,2019,26,22
2083,PROD_004,EMP234,2019,26,21
2084,PROD_007,EMP256,2019,26,8
2085,ESP_007,EMP256,2019,26,2
2086,PROD_001,EMP290,2019,26,14
2087,ESP_007,EMP290,2019,26,1
2088,ESP_008,EMP234,2019,26,2
2089,ESP_005,EMP267,2019,26,7
2090,ESP_006,EMP244,2019,26,8
2091,ESP_006,EMP267,2019,26,14
2092,ESP_002,EMP290,2019,26,1
2093,ESP_003,EMP234,2019,26,5
2094,PROD_003,EMP234,2019,26,25
2095,PROD_001,EMP244,2019,26,29
2096,PROD_005,EMP256,2019,26,11
2097,PROD_004,EMP290,2019,26,11
2098,ESP_002,EMP244,2019,26,5
2099,PROD_003,EMP267,2019,26,28
2100,PROD_002,EMP244,2019,26,22
2101,ESP_006,EMP290,2019,26,2
2102,PROD_003,EMP290,2019,26,9
2103,ESP_002,EMP267,2019,26,4
2104,PROD_005,EMP267,2019,26,21
2105,PROD_002,EMP290,2019,26,7
2106,ESP_002,EMP256,2019,26,1
2107,PROD_008,EMP290,2019,26,12
2108,PROD_001,EMP234,2019,26,31
2109,ESP_003,EMP267,2019,26,8
2110,PROD_005,EMP290,2019,26,9
2111,ESP_008,EMP256,2019,26,1
2112,PROD_008,EMP244,2019,26,14
2113,ESP_004,EMP256,2019,26,2
2114,PROD_006,EMP256,2019,26,8
2115,ESP_005,EMP234,2019,26,2
2116,ESP_008,EMP267,2019,26,5
2117,ESP_008,EMP244,2019,26,4
2118,PROD_006,EMP290,2019,26,7
2119,PROD_004,EMP244,2019,26,41
2120,ESP_001,EMP234,2019,26,6
2121,ESP_005,EMP256,2019,26,2
2122,ESP_006,EMP256,2019,26,2
2123,PROD_006,EMP267,2019,26,34
2124,PROD_007,EMP234,2019,26,13
2125,ESP_001,EMP290,2019,26,1
2126,PROD_001,EMP267,2019,26,23
2127,ESP_004,EMP267,2019,26,7
2128,ESP_001,EMP267,2019,26,7
2129,PROD_002,EMP234,2019,26,25
2130,ESP_001,EMP256,2019,26,3
2131,ESP_007,EMP267,2019,26,7
2132,ESP_005,EMP244,2019,26,6
2133,ESP_003,EMP244,2019,26,5
2134,PROD_006,EMP234,2019,26,15
2135,PROD_005,EMP234,2019,26,10
2136,ESP_006,EMP234,2019,26,5
2137,PROD_008,EMP256,2019,26,5
2138,ESP_005,EMP290,2019,26,1
2139,ESP_003,EMP256,2019,26,2
2140,ESP_007,EMP244,2019,26,5
2141,ESP_007,EMP234,2019,26,2
2142,PROD_005,EMP244,2019,26,20
2143,PROD_007,EMP244,2019,26,20
2144,PROD_008,EMP234,2019,26,9
2145,ESP_004,EMP234,2019,26,3
2146,PROD_006,EMP244,2019,26,19
2147,ESP_003,EMP290,2019,26,1
2148,PROD_007,EMP267,2019,26,31
2149,PROD_004,EMP267,2019,26,31
2150,ESP_004,EMP290,2019,26,1
2151,ESP_001,EMP244,2019,26,9
2152,PROD_002,EMP256,2019,26,13
2153,PROD_004,EMP256,2019,26,11
2154,ESP_002,EMP234,2019,26,3
2155,PROD_008,EMP267,2019,26,18
2156,PROD_007,EMP290,2019,26,6
2157,PROD_001,EMP256,2019,26,22
2158,ESP_004,EMP244,2019,26,10
2159,ESP_008,EMP290,2019,26,1
2160,PROD_003,EMP256,2019,26,14
2161,ESP_008,EMP256,2019,27,1
2162,ESP_003,EMP267,2019,27,7
2163,ESP_002,EMP244,2019,27,7
2164,PROD_003,EMP256,2019,27,10
2165,ESP_005,EMP244,2019,27,7
2166,PROD_007,EMP290,2019,27,5
2167,ESP_005,EMP267,2019,27,9
2168,PROD_004,EMP256,2019,27,20
2169,PROD_006,EMP267,2019,27,28
2170,PROD_003,EMP244,2019,27,26
2171,PROD_001,EMP267,2019,27,32
2172,PROD_008,EMP256,2019,27,8
2173,PROD_002,EMP290,2019,27,9
2174,PROD_003,EMP290,2019,27,6
2175,ESP_007,EMP267,2019,27,9
2176,ESP_005,EMP290,2019,27,1
2177,ESP_004,EMP244,2019,27,7
2178,ESP_002,EMP256,2019,27,1
2179,PROD_003,EMP267,2019,27,22
2180,ESP_005,EMP256,2019,27,1
2181,ESP_003,EMP234,2019,27,5
2182,ESP_006,EMP234,2019,27,4
2183,ESP_006,EMP244,2019,27,14
2184,PROD_007,EMP256,2019,27,13
2185,ESP_008,EMP234,2019,27,3
2186,ESP_003,EMP256,2019,27,1
2187,ESP_002,EMP290,2019,27,1
2188,PROD_006,EMP234,2019,27,11
2189,PROD_002,EMP244,2019,27,29
2190,ESP_008,EMP267,2019,27,12
2191,ESP_002,EMP234,2019,27,4
2192,ESP_005,EMP234,2019,27,3
2193,PROD_007,EMP234,2019,27,11
2194,PROD_006,EMP244,2019,27,32
2195,ESP_008,EMP244,2019,27,3
2196,PROD_006,EMP290,2019,27,9
2197,PROD_001,EMP290,2019,27,7
2198,PROD_008,EMP290,2019,27,11
2199,PROD_002,EMP256,2019,27,12
2200,PROD_003,EMP234,2019,27,28
2201,ESP_001,EMP234,2019,27,4
2202,PROD_001,EMP234,2019,27,26
2203,ESP_006,EMP267,2019,27,13
2204,PROD_008,EMP234,2019,27,16
2205,ESP_003,EMP290,2019,27,1
2206,PROD_008,EMP267,2019,27,36
2207,ESP_001,EMP256,2019,27,3
2208,ESP_008,EMP290,2019,27,2
2209,PROD_005,EMP290,2019,27,5
2210,ESP_007,EMP244,2019,27,6
2211,ESP_006,EMP256,2019,27,2
2212,PROD_006,EMP256,2019,27,8
2213,PROD_004,EMP267,2019,27,26
2214,ESP_001,EMP290,2019,27,1
2215,PROD_002,EMP267,2019,27,24
2216,PROD_004,EMP244,2019,27,30
2217,ESP_004,EMP290,2019,27,1
2218,PROD_005,EMP267,2019,27,24
2219,PROD_005,EMP234,2019,27,17
2220,PROD_007,EMP267,2019,27,29
2221,ESP_002,EMP267,2019,27,6
2222,ESP_001,EMP267,2019,27,11
2223,PROD_001,EMP256,2019,27,23
2224,PROD_008,EMP244,2019,27,11
2225,ESP_006,EMP290,2019,27,3
2226,PROD_007,EMP244,2019,27,24
2227,ESP_001,EMP244,2019,27,13
2228,ESP_004,EMP234,2019,27,4
2229,ESP_004,EMP267,2019,27,8
2230,ESP_007,EMP234,2019,27,2
2231,PROD_001,EMP244,2019,27,41
2232,ESP_004,EMP256,2019,27,5
2233,ESP_007,EMP256,2019,27,3
2234,PROD_005,EMP244,2019,27,22
2235,PROD_004,EMP290,2019,27,8
2236,PROD_005,EMP256,2019,27,4
2237,PROD_002,EMP234,2019,27,32
2238,ESP_003,EMP244,2019,27,6
2239,PROD_004,EMP234,2019,27,29
2240,ESP_007,EMP290,2019,27,1
2241,PROD_002,EMP290,2019,28,10
2242,ESP_002,EMP244,2019,28,6
2243,PROD_002,EMP256,2019,28,11
2244,PROD_002,EMP244,2019,28,24
2245,ESP_005,EMP267,2019,28,11
2246,PROD_003,EMP234,2019,28,25
2247,ESP_003,EMP267,2019,28,15
2248,ESP_005,EMP256,2019,28,2
2249,ESP_006,EMP244,2019,28,12
2250,PROD_007,EMP256,2019,28,6
2251,PROD_006,EMP234,2019,28,9
2252,ESP_004,EMP267,2019,28,10
2253,ESP_003,EMP234,2019,28,5
2254,ESP_007,EMP244,2019,28,8
2255,ESP_003,EMP244,2019,28,6
2256,ESP_001,EMP290,2019,28,1
2257,ESP_007,EMP267,2019,28,11
2258,ESP_001,EMP234,2019,28,4
2259,ESP_008,EMP256,2019,28,1
2260,ESP_008,EMP267,2019,28,11
2261,PROD_004,EMP256,2019,28,20
2262,PROD_003,EMP256,2019,28,14
2263,PROD_007,EMP234,2019,28,11
2264,PROD_006,EMP244,2019,28,26
2265,PROD_005,EMP267,2019,28,25
2266,ESP_005,EMP244,2019,28,8
2267,PROD_001,EMP267,2019,28,37
2268,ESP_008,EMP244,2019,28,4
2269,ESP_006,EMP234,2019,28,3
2270,PROD_003,EMP267,2019,28,39
2271,PROD_008,EMP290,2019,28,14
2272,ESP_008,EMP234,2019,28,2
2273,PROD_007,EMP290,2019,28,5
2274,ESP_003,EMP256,2019,28,2
2275,PROD_006,EMP267,2019,28,30
2276,ESP_006,EMP256,2019,28,3
2277,PROD_002,EMP234,2019,28,25
2278,ESP_002,EMP256,2019,28,1
2279,PROD_003,EMP290,2019,28,5
2280,ESP_002,EMP234,2019,28,2
2281,PROD_001,EMP244,2019,28,27
2282,ESP_006,EMP267,2019,28,16
2283,PROD_001,EMP234,2019,28,27
2284,ESP_005,EMP234,2019,28,2
2285,PROD_001,EMP290,2019,28,7
2286,ESP_007,EMP256,2019,28,1
2287,PROD_008,EMP256,2019,28,10
2288,PROD_006,EMP290,2019,28,5
2289,PROD_006,EMP256,2019,28,9
2290,ESP_004,EMP234,2019,28,3
2291,PROD_004,EMP290,2019,28,9
2292,PROD_008,EMP267,2019,28,28
2293,ESP_004,EMP290,2019,28,2
2294,ESP_005,EMP290,2019,28,3
2295,PROD_007,EMP267,2019,28,30
2296,PROD_008,EMP234,2019,28,15
2297,PROD_005,EMP234,2019,28,10
2298,PROD_004,EMP234,2019,28,21
2299,ESP_003,EMP290,2019,28,1
2300,PROD_002,EMP267,2019,28,31
2301,ESP_002,EMP290,2019,28,2
2302,PROD_008,EMP244,2019,28,13
2303,ESP_006,EMP290,2019,28,2
2304,ESP_001,EMP244,2019,28,9
2305,ESP_007,EMP234,2019,28,2
2306,ESP_001,EMP267,2019,28,15
2307,PROD_004,EMP267,2019,28,29
2308,PROD_005,EMP256,2019,28,8
2309,PROD_005,EMP244,2019,28,24
2310,PROD_004,EMP244,2019,28,22
2311,ESP_001,EMP256,2019,28,4
2312,ESP_004,EMP256,2019,28,5
2313,ESP_002,EMP267,2019,28,10
2314,PROD_007,EMP244,2019,28,27
2315,ESP_004,EMP244,2019,28,5
2316,PROD_001,EMP256,2019,28,27
2317,ESP_008,EMP290,2019,28,3
2318,PROD_005,EMP290,2019,28,9
2319,ESP_007,EMP290,2019,28,1
2320,PROD_003,EMP244,2019,28,24
2321,PROD_007,EMP290,2019,29,12
2322,PROD_006,EMP244,2019,29,28
2323,PROD_008,EMP290,2019,29,6
2324,ESP_008,EMP267,2019,29,12
2325,ESP_003,EMP234,2019,29,5
2326,ESP_008,EMP256,2019,29,1
2327,ESP_008,EMP234,2019,29,2
2328,ESP_003,EMP267,2019,29,13
2329,PROD_007,EMP234,2019,29,16
2330,ESP_002,EMP244,2019,29,9
2331,PROD_003,EMP234,2019,29,23
2332,ESP_001,EMP290,2019,29,2
2333,ESP_007,EMP267,2019,29,11
2334,PROD_003,EMP267,2019,29,35
2335,PROD_007,EMP256,2019,29,16
2336,ESP_005,EMP256,2019,29,3
2337,ESP_006,EMP244,2019,29,13
2338,PROD_006,EMP234,2019,29,12
2339,ESP_006,EMP234,2019,29,4
2340,PROD_004,EMP256,2019,29,12
2341,PROD_001,EMP267,2019,29,19
2342,PROD_002,EMP244,2019,29,36
2343,PROD_005,EMP267,2019,29,40
2344,PROD_001,EMP234,2019,29,23
2345,ESP_005,EMP234,2019,29,3
2346,ESP_002,EMP256,2019,29,1
2347,PROD_003,EMP256,2019,29,16
2348,PROD_003,EMP290,2019,29,14
2349,ESP_005,EMP244,2019,29,8
2350,ESP_001,EMP234,2019,29,5
2351,ESP_008,EMP244,2019,29,7
2352,ESP_005,EMP290,2019,29,4
2353,ESP_002,EMP234,2019,29,4
2354,ESP_005,EMP267,2019,29,16
2355,PROD_008,EMP256,2019,29,6
2356,PROD_002,EMP256,2019,29,10
2357,PROD_001,EMP290,2019,29,10
2358,PROD_006,EMP290,2019,29,9
2359,PROD_005,EMP234,2019,29,16
2360,ESP_006,EMP267,2019,29,15
2361,ESP_003,EMP256,2019,29,3
2362,PROD_002,EMP234,2019,29,32
2363,PROD_008,EMP267,2019,29,33
2364,ESP_004,EMP290,2019,29,2
2365,ESP_003,EMP244,2019,29,8
2366,ESP_003,EMP290,2019,29,3
2367,ESP_004,EMP234,2019,29,5
2368,PROD_004,EMP234,2019,29,25
2369,PROD_003,EMP244,2019,29,33
2370,PROD_008,EMP234,2019,29,10
2371,ESP_001,EMP256,2019,29,5
2372,PROD_008,EMP244,2019,29,24
2373,PROD_004,EMP290,2019,29,10
2374,ESP_006,EMP256,2019,29,1
2375,PROD_002,EMP267,2019,29,21
2376,PROD_004,EMP244,2019,29,28
2377,PROD_005,EMP290,2019,29,15
2378,ESP_007,EMP256,2019,29,3
2379,PROD_005,EMP244,2019,29,23
2380,PROD_006,EMP256,2019,29,2
2381,ESP_007,EMP244,2019,29,9
2382,ESP_006,EMP290,2019,29,3
2383,PROD_004,EMP267,2019,29,36
2384,ESP_001,EMP267,2019,29,7
2385,ESP_008,EMP290,2019,29,1
2386,ESP_002,EMP290,2019,29,1
2387,ESP_004,EMP267,2019,29,12
2388,PROD_006,EMP267,2019,29,30
2389,PROD_007,EMP267,2019,29,34
2390,ESP_004,EMP244,2019,29,7
2391,ESP_007,EMP234,2019,29,3
2392,PROD_001,EMP244,2019,29,21
2393,PROD_001,EMP256,2019,29,31
2394,PROD_005,EMP256,2019,29,14
2395,ESP_007,EMP290,2019,29,3
2396,ESP_004,EMP256,2019,29,3
2397,PROD_002,EMP290,2019,29,9
2398,ESP_001,EMP244,2019,29,7
2399,PROD_007,EMP244,2019,29,31
2400,ESP_002,EMP267,2019,29,6
2401,ESP_007,EMP267,2019,30,7
2402,ESP_007,EMP244,2019,30,7
2403,ESP_003,EMP267,2019,30,6
2404,PROD_007,EMP244,2019,30,25
2405,PROD_008,EMP290,2019,30,8
2406,PROD_003,EMP290,2019,30,9
2407,PROD_008,EMP256,2019,30,8
2408,ESP_003,EMP290,2019,30,1
2409,ESP_001,EMP256,2019,30,5
2410,ESP_007,EMP290,2019,30,1
2411,ESP_001,EMP244,2019,30,12
2412,PROD_006,EMP256,2019,30,6
2413,PROD_003,EMP267,2019,30,17
2414,PROD_008,EMP234,2019,30,9
2415,ESP_006,EMP234,2019,30,8
2416,ESP_004,EMP234,2019,30,5
2417,PROD_002,EMP234,2019,30,27
2418,PROD_001,EMP256,2019,30,29
2419,ESP_007,EMP234,2019,30,4
2420,ESP_005,EMP267,2019,30,15
2421,ESP_006,EMP256,2019,30,2
2422,PROD_001,EMP290,2019,30,9
2423,ESP_004,EMP267,2019,30,11
2424,ESP_001,EMP234,2019,30,8
2425,PROD_004,EMP267,2019,30,37
2426,PROD_004,EMP256,2019,30,10
2427,ESP_008,EMP244,2019,30,5
2428,ESP_001,EMP290,2019,30,1
2429,PROD_008,EMP267,2019,30,27
2430,ESP_002,EMP256,2019,30,2
2431,ESP_005,EMP234,2019,30,5
2432,PROD_001,EMP267,2019,30,40
2433,PROD_006,EMP290,2019,30,4
2434,PROD_007,EMP267,2019,30,26
2435,PROD_002,EMP244,2019,30,33
2436,PROD_005,EMP234,2019,30,18
2437,ESP_005,EMP244,2019,30,10
2438,PROD_001,EMP234,2019,30,33
2439,ESP_004,EMP290,2019,30,2
2440,ESP_006,EMP267,2019,30,8
2441,PROD_006,EMP234,2019,30,21
2442,PROD_005,EMP256,2019,30,16
2443,ESP_005,EMP256,2019,30,4
2444,PROD_002,EMP256,2019,30,11
2445,ESP_002,EMP267,2019,30,11
2446,PROD_003,EMP234,2019,30,32
2447,ESP_006,EMP290,2019,30,1
2448,ESP_004,EMP244,2019,30,8
2449,PROD_005,EMP290,2019,30,14
2450,PROD_003,EMP244,2019,30,28
2451,PROD_008,EMP244,2019,30,16
2452,ESP_008,EMP256,2019,30,2
2453,PROD_007,EMP234,2019,30,16
2454,PROD_002,EMP267,2019,30,41
2455,PROD_007,EMP290,2019,30,4
2456,ESP_002,EMP290,2019,30,2
2457,PROD_006,EMP267,2019,30,17
2458,ESP_004,EMP256,2019,30,2
2459,PROD_006,EMP244,2019,30,31
2460,PROD_002,EMP290,2019,30,19
2461,ESP_001,EMP267,2019,30,13
2462,ESP_003,EMP234,2019,30,8
2463,PROD_005,EMP267,2019,30,38
2464,PROD_003,EMP256,2019,30,11
2465,ESP_008,EMP267,2019,30,9
2466,ESP_002,EMP234,2019,30,5
2467,PROD_005,EMP244,2019,30,31
2468,ESP_007,EMP256,2019,30,2
2469,ESP_003,EMP244,2019,30,7
2470,PROD_004,EMP290,2019,30,7
2471,ESP_008,EMP290,2019,30,1
2472,ESP_006,EMP244,2019,30,14
2473,ESP_002,EMP244,2019,30,8
2474,ESP_008,EMP234,2019,30,2
2475,PROD_004,EMP244,2019,30,31
