Index,ITEM_CODE,EMP_ID,Year,Week,Amount
2156,ESP_005,EMP234,2019,26,2
2157,PROD_006,EMP234,2019,26,15
2158,ESP_002,EMP234,2019,26,3
2159,PROD_004,EMP234,2019,26,21
2160,PROD_006,EMP290,2019,27,9
2161,PROD_003,EMP290,2019,27,6
2162,ESP_005,EMP290,2019,27,1
2163,ESP_002,EMP290,2019,27,1
2164,ESP_004,EMP290,2019,27,1
2165,PROD_007,EMP290,2019,27,5
2166,PROD_004,EMP290,2019,27,8
2167,ESP_007,EMP290,2019,27,1
2168,PROD_001,EMP290,2019,27,7
2169,ESP_001,EMP290,2019,27,1
2170,PROD_005,EMP290,2019,27,5
2171,ESP_006,EMP290,2019,27,3
2172,ESP_008,EMP290,2019,27,2
2173,PROD_008,EMP290,2019,27,11
2174,PROD_002,EMP290,2019,27,9
2175,ESP_003,EMP290,2019,27,1
2176,ESP_004,EMP267,2019,27,8
2177,PROD_001,EMP267,2019,27,32
2178,ESP_006,EMP267,2019,27,13
2179,ESP_003,EMP267,2019,27,7
2180,PROD_002,EMP267,2019,27,24
2181,PROD_007,EMP267,2019,27,29
2182,ESP_001,EMP267,2019,27,11
2183,PROD_004,EMP267,2019,27,26
2184,ESP_008,EMP267,2019,27,12
2185,PROD_006,EMP267,2019,27,28
2186,ESP_005,EMP267,2019,27,9
2187,PROD_003,EMP267,2019,27,22
2188,ESP_007,EMP267,2019,27,9
2189,ESP_002,EMP267,2019,27,6
2190,PROD_008,EMP267,2019,27,36
2191,PROD_005,EMP267,2019,27,24
2192,PROD_008,EMP256,2019,27,8
2193,ESP_002,EMP256,2019,27,1
2194,PROD_001,EMP256,2019,27,23
2195,ESP_003,EMP256,2019,27,1
2196,ESP_004,EMP256,2019,27,5
2197,PROD_006,EMP256,2019,27,8
2198,PROD_005,EMP256,2019,27,4
2199,ESP_005,EMP256,2019,27,1
2200,ESP_006,EMP256,2019,27,2
2201,PROD_004,EMP256,2019,27,20
2202,ESP_008,EMP256,2019,27,1
2203,ESP_007,EMP256,2019,27,3
2204,PROD_002,EMP256,2019,27,12
2205,PROD_003,EMP256,2019,27,10
2206,ESP_001,EMP256,2019,27,3
2207,PROD_007,EMP256,2019,27,13
2208,ESP_005,EMP244,2019,27,7
2209,PROD_005,EMP244,2019,27,22
2210,PROD_006,EMP244,2019,27,32
2211,ESP_002,EMP244,2019,27,7
2212,ESP_001,EMP244,2019,27,13
2213,ESP_004,EMP244,2019,27,7
2214,ESP_008,EMP244,2019,27,3
2215,PROD_001,EMP244,2019,27,41
2216,PROD_003,EMP244,2019,27,26
2217,ESP_007,EMP244,2019,27,6
2218,PROD_002,EMP244,2019,27,29
2219,ESP_003,EMP244,2019,27,6
2220,PROD_008,EMP244,2019,27,11
2221,ESP_006,EMP244,2019,27,14
2222,PROD_007,EMP244,2019,27,24
2223,PROD_004,EMP244,2019,27,30
2224,ESP_002,EMP234,2019,27,4
2225,PROD_004,EMP234,2019,27,29
2226,PROD_001,EMP234,2019,27,26
2227,PROD_006,EMP234,2019,27,11
2228,ESP_003,EMP234,2019,27,5
2229,ESP_008,EMP234,2019,27,3
2230,ESP_007,EMP234,2019,27,2
2231,ESP_005,EMP234,2019,27,3
2232,PROD_002,EMP234,2019,27,32
2233,PROD_005,EMP234,2019,27,17
2234,ESP_006,EMP234,2019,27,4
2235,ESP_004,EMP234,2019,27,4
2236,ESP_001,EMP234,2019,27,4
2237,PROD_007,EMP234,2019,27,11
2238,PROD_008,EMP234,2019,27,16
2239,PROD_003,EMP234,2019,27,28
2240,ESP_004,EMP290,2019,28,2
2241,ESP_007,EMP290,2019,28,1
2242,ESP_008,EMP290,2019,28,3
2243,PROD_006,EMP290,2019,28,5
2244,ESP_001,EMP290,2019,28,1
2245,PROD_002,EMP290,2019,28,10
2246,ESP_002,EMP290,2019,28,2
2247,PROD_001,EMP290,2019,28,7
2248,PROD_005,EMP290,2019,28,9
2249,ESP_005,EMP290,2019,28,3
2250,PROD_003,EMP290,2019,28,5
2251,PROD_008,EMP290,2019,28,14
2252,ESP_006,EMP290,2019,28,2
2253,PROD_007,EMP290,2019,28,5
2254,ESP_003,EMP290,2019,28,1
2255,PROD_004,EMP290,2019,28,9
2256,PROD_002,EMP267,2019,28,31
2257,ESP_006,EMP267,2019,28,16
2258,ESP_008,EMP267,2019,28,11
2259,ESP_005,EMP267,2019,28,11
2260,ESP_001,EMP267,2019,28,15
2261,ESP_003,EMP267,2019,28,15
2262,PROD_003,EMP267,2019,28,39
2263,ESP_007,EMP267,2019,28,11
2264,PROD_008,EMP267,2019,28,28
2265,PROD_006,EMP267,2019,28,30
2266,PROD_007,EMP267,2019,28,30
2267,ESP_002,EMP267,2019,28,10
2268,ESP_004,EMP267,2019,28,10
2269,PROD_005,EMP267,2019,28,25
2270,PROD_004,EMP267,2019,28,29
2271,PROD_001,EMP267,2019,28,37
2272,ESP_004,EMP256,2019,28,5
2273,ESP_002,EMP256,2019,28,1
2274,PROD_002,EMP256,2019,28,11
2275,ESP_003,EMP256,2019,28,2
2276,ESP_001,EMP256,2019,28,4
2277,PROD_007,EMP256,2019,28,6
2278,PROD_008,EMP256,2019,28,10
2279,PROD_003,EMP256,2019,28,14
2280,PROD_005,EMP256,2019,28,8
2281,PROD_004,EMP256,2019,28,20
2282,PROD_006,EMP256,2019,28,9
2283,ESP_008,EMP256,2019,28,1
2284,ESP_007,EMP256,2019,28,1
2285,ESP_006,EMP256,2019,28,3
2286,PROD_001,EMP256,2019,28,27
2287,ESP_005,EMP256,2019,28,2
2288,PROD_005,EMP244,2019,28,24
2289,ESP_002,EMP244,2019,28,6
2290,ESP_004,EMP244,2019,28,5
2291,ESP_008,EMP244,2019,28,4
2292,PROD_008,EMP244,2019,28,13
2293,PROD_003,EMP244,2019,28,24
2294,ESP_006,EMP244,2019,28,12
2295,PROD_001,EMP244,2019,28,27
2296,ESP_001,EMP244,2019,28,9
2297,PROD_002,EMP244,2019,28,24
2298,ESP_007,EMP244,2019,28,8
2299,PROD_004,EMP244,2019,28,22
2300,ESP_005,EMP244,2019,28,8
2301,PROD_007,EMP244,2019,28,27
2302,PROD_006,EMP244,2019,28,26
2303,ESP_003,EMP244,2019,28,6
2304,ESP_004,EMP234,2019,28,3
2305,PROD_007,EMP234,2019,28,11
2306,PROD_002,EMP234,2019,28,25
2307,PROD_001,EMP234,2019,28,27
2308,ESP_001,EMP234,2019,28,4
2309,ESP_002,EMP234,2019,28,2
2310,ESP_006,EMP234,2019,28,3
2311,PROD_003,EMP234,2019,28,25
2312,ESP_007,EMP234,2019,28,2
2313,PROD_004,EMP234,2019,28,21
2314,PROD_006,EMP234,2019,28,9
2315,ESP_008,EMP234,2019,28,2
2316,PROD_005,EMP234,2019,28,10
2317,PROD_008,EMP234,2019,28,15
2318,ESP_003,EMP234,2019,28,5
2319,ESP_005,EMP234,2019,28,2
2320,ESP_005,EMP290,2019,29,4
2321,ESP_002,EMP290,2019,29,1
2322,ESP_007,EMP290,2019,29,3
2323,PROD_005,EMP290,2019,29,15
2324,PROD_006,EMP290,2019,29,9
2325,ESP_003,EMP290,2019,29,3
2326,PROD_007,EMP290,2019,29,12
2327,PROD_008,EMP290,2019,29,6
2328,PROD_004,EMP290,2019,29,10
2329,ESP_006,EMP290,2019,29,3
2330,ESP_004,EMP290,2019,29,2
2331,PROD_003,EMP290,2019,29,14
2332,PROD_001,EMP290,2019,29,10
2333,PROD_002,EMP290,2019,29,9
2334,ESP_008,EMP290,2019,29,1
2335,ESP_001,EMP290,2019,29,2
2336,ESP_005,EMP267,2019,29,16
2337,ESP_003,EMP267,2019,29,13
2338,ESP_007,EMP267,2019,29,11
2339,PROD_003,EMP267,2019,29,35
2340,ESP_006,EMP267,2019,29,15
2341,PROD_001,EMP267,2019,29,19
2342,PROD_006,EMP267,2019,29,30
2343,PROD_004,EMP267,2019,29,36
2344,ESP_008,EMP267,2019,29,12
2345,ESP_004,EMP267,2019,29,12
2346,PROD_007,EMP267,2019,29,34
2347,PROD_002,EMP267,2019,29,21
2348,ESP_002,EMP267,2019,29,6
2349,PROD_005,EMP267,2019,29,40
2350,ESP_001,EMP267,2019,29,7
2351,PROD_008,EMP267,2019,29,33
2352,ESP_002,EMP256,2019,29,1
2353,PROD_002,EMP256,2019,29,10
2354,ESP_001,EMP256,2019,29,5
2355,PROD_005,EMP256,2019,29,14
2356,PROD_006,EMP256,2019,29,2
2357,ESP_005,EMP256,2019,29,3
2358,PROD_003,EMP256,2019,29,16
2359,PROD_004,EMP256,2019,29,12
2360,PROD_007,EMP256,2019,29,16
2361,PROD_008,EMP256,2019,29,6
2362,ESP_008,EMP256,2019,29,1
2363,ESP_004,EMP256,2019,29,3
2364,ESP_006,EMP256,2019,29,1
2365,ESP_003,EMP256,2019,29,3
2366,ESP_007,EMP256,2019,29,3
2367,PROD_001,EMP256,2019,29,31
2368,ESP_005,EMP244,2019,29,8
2369,ESP_004,EMP244,2019,29,7
2370,ESP_007,EMP244,2019,29,9
2371,PROD_007,EMP244,2019,29,31
2372,ESP_006,EMP244,2019,29,13
2373,ESP_003,EMP244,2019,29,8
2374,PROD_001,EMP244,2019,29,21
2375,ESP_001,EMP244,2019,29,7
2376,PROD_004,EMP244,2019,29,28
2377,PROD_002,EMP244,2019,29,36
2378,PROD_003,EMP244,2019,29,33
2379,PROD_005,EMP244,2019,29,23
2380,ESP_002,EMP244,2019,29,9
2381,PROD_006,EMP244,2019,29,28
2382,PROD_008,EMP244,2019,29,24
2383,ESP_008,EMP244,2019,29,7
2384,PROD_003,EMP234,2019,29,23
2385,PROD_006,EMP234,2019,29,12
2386,ESP_002,EMP234,2019,29,4
2387,PROD_001,EMP234,2019,29,23
2388,ESP_007,EMP234,2019,29,3
2389,ESP_004,EMP234,2019,29,5
2390,PROD_005,EMP234,2019,29,16
2391,ESP_008,EMP234,2019,29,2
2392,ESP_003,EMP234,2019,29,5
2393,PROD_008,EMP234,2019,29,10
2394,ESP_001,EMP234,2019,29,5
2395,ESP_005,EMP234,2019,29,3
2396,PROD_004,EMP234,2019,29,25
2397,ESP_006,EMP234,2019,29,4
2398,PROD_007,EMP234,2019,29,16
2399,PROD_002,EMP234,2019,29,32
2400,ESP_003,EMP290,2019,30,1
2401,ESP_005,EMP290,2019,30,3
2402,ESP_007,EMP290,2019,30,1
2403,PROD_002,EMP290,2019,30,19
2404,ESP_008,EMP290,2019,30,1
2405,PROD_005,EMP290,2019,30,14
2406,PROD_001,EMP290,2019,30,9
2407,PROD_008,EMP290,2019,30,8
2408,ESP_001,EMP290,2019,30,1
2409,ESP_006,EMP290,2019,30,1
2410,PROD_006,EMP290,2019,30,4
2411,PROD_003,EMP290,2019,30,9
2412,ESP_002,EMP290,2019,30,2
2413,PROD_007,EMP290,2019,30,4
2414,ESP_004,EMP290,2019,30,2
2415,PROD_004,EMP290,2019,30,7
2416,PROD_004,EMP267,2019,30,37
2417,PROD_002,EMP267,2019,30,41
2418,ESP_008,EMP267,2019,30,9
2419,ESP_004,EMP267,2019,30,11
2420,ESP_001,EMP267,2019,30,13
2421,PROD_001,EMP267,2019,30,40
2422,PROD_006,EMP267,2019,30,17
2423,PROD_008,EMP267,2019,30,27
2424,ESP_005,EMP267,2019,30,15
2425,PROD_007,EMP267,2019,30,26
2426,ESP_002,EMP267,2019,30,11
2427,PROD_005,EMP267,2019,30,38
2428,ESP_007,EMP267,2019,30,7
2429,ESP_006,EMP267,2019,30,8
2430,ESP_003,EMP267,2019,30,6
2431,PROD_003,EMP267,2019,30,17
2432,ESP_005,EMP256,2019,30,4
2433,ESP_007,EMP256,2019,30,2
2434,ESP_002,EMP256,2019,30,2
2435,ESP_004,EMP256,2019,30,2
2436,ESP_006,EMP256,2019,30,2
2437,PROD_002,EMP256,2019,30,11
2438,ESP_003,EMP256,2019,30,2
2439,PROD_007,EMP256,2019,30,9
2440,ESP_001,EMP256,2019,30,5
2441,PROD_001,EMP256,2019,30,29
2442,ESP_008,EMP256,2019,30,2
2443,PROD_006,EMP256,2019,30,6
2444,PROD_003,EMP256,2019,30,11
2445,PROD_008,EMP256,2019,30,8
2446,PROD_005,EMP256,2019,30,16
2447,PROD_004,EMP256,2019,30,10
2448,ESP_006,EMP244,2019,30,14
2449,ESP_002,EMP244,2019,30,8
2450,PROD_005,EMP244,2019,30,31
2451,ESP_007,EMP244,2019,30,7
2452,ESP_005,EMP244,2019,30,10
2453,ESP_004,EMP244,2019,30,8
2454,ESP_008,EMP244,2019,30,5
2455,PROD_006,EMP244,2019,30,31
2456,ESP_003,EMP244,2019,30,7
2457,PROD_002,EMP244,2019,30,33
2458,PROD_008,EMP244,2019,30,16
2459,PROD_004,EMP244,2019,30,31
2460,PROD_001,EMP244,2019,30,36
2461,PROD_003,EMP244,2019,30,28
2462,PROD_007,EMP244,2019,30,25
2463,ESP_001,EMP244,2019,30,12
2464,PROD_003,EMP234,2019,30,32
2465,ESP_003,EMP234,2019,30,8
2466,PROD_006,EMP234,2019,30,21
2467,ESP_002,EMP234,2019,30,5
2468,ESP_005,EMP234,2019,30,5
2469,ESP_001,EMP234,2019,30,8
2470,ESP_008,EMP234,2019,30,2
2471,PROD_005,EMP234,2019,30,18
2472,PROD_001,EMP234,2019,30,33
2473,PROD_004,EMP234,2019,30,20
2474,ESP_007,EMP234,2019,30,4
2475,ESP_004,EMP234,2019,30,5
2476,PROD_008,EMP234,2019,30,9
2477,PROD_007,EMP234,2019,30,16
2478,PROD_002,EMP234,2019,30,27
2479,ESP_006,EMP234,2019,30,8
2480,ESP_004,EMP290,2019,31,3
2481,ESP_001,EMP290,2019,31,2
2482,PROD_002,EMP290,2019,31,12
2483,ESP_008,EMP290,2019,31,1
2484,ESP_006,EMP290,2019,31,3
2485,PROD_006,EMP290,2019,31,9
2486,PROD_007,EMP290,2019,31,8
2487,PROD_005,EMP290,2019,31,7
2488,PROD_001,EMP290,2019,31,11
2489,ESP_003,EMP290,2019,31,1
2490,ESP_002,EMP290,2019,31,1
2491,ESP_007,EMP290,2019,31,2
2492,PROD_008,EMP290,2019,31,7
2493,ESP_005,EMP290,2019,31,1
2494,PROD_003,EMP290,2019,31,7
2495,PROD_004,EMP290,2019,31,12
2496,ESP_006,EMP267,2019,31,14
2497,PROD_005,EMP267,2019,31,31
2498,PROD_008,EMP267,2019,31,24
2499,ESP_003,EMP267,2019,31,12
2500,PROD_003,EMP267,2019,31,40
2501,ESP_007,EMP267,2019,31,7
2502,PROD_007,EMP267,2019,31,28
2503,PROD_006,EMP267,2019,31,32
2504,PROD_002,EMP267,2019,31,26
2505,PROD_004,EMP267,2019,31,27
2506,ESP_002,EMP267,2019,31,6
2507,ESP_004,EMP267,2019,31,7
2508,ESP_008,EMP267,2019,31,8
2509,PROD_001,EMP267,2019,31,34
2510,ESP_005,EMP267,2019,31,11
2511,ESP_001,EMP267,2019,31,10
2512,ESP_001,EMP256,2019,31,5
2513,ESP_008,EMP256,2019,31,2
2514,PROD_004,EMP256,2019,31,9
2515,ESP_006,EMP256,2019,31,3
2516,ESP_002,EMP256,2019,31,1
2517,PROD_001,EMP256,2019,31,24
2518,PROD_007,EMP256,2019,31,4
2519,ESP_007,EMP256,2019,31,1
2520,ESP_005,EMP256,2019,31,3
2521,PROD_008,EMP256,2019,31,7
2522,PROD_006,EMP256,2019,31,7
2523,PROD_003,EMP256,2019,31,16
2524,PROD_005,EMP256,2019,31,11
2525,ESP_003,EMP256,2019,31,3
2526,ESP_004,EMP256,2019,31,2
2527,PROD_002,EMP256,2019,31,6
2528,PROD_003,EMP244,2019,31,24
2529,PROD_008,EMP244,2019,31,17
2530,PROD_002,EMP244,2019,31,33
2531,ESP_002,EMP244,2019,31,9
2532,PROD_001,EMP244,2019,31,27
2533,PROD_007,EMP244,2019,31,18
2534,ESP_004,EMP244,2019,31,6
2535,PROD_006,EMP244,2019,31,22
2536,PROD_004,EMP244,2019,31,21
2537,ESP_001,EMP244,2019,31,9
2538,ESP_003,EMP244,2019,31,6
2539,ESP_005,EMP244,2019,31,8
2540,ESP_007,EMP244,2019,31,5
2541,ESP_008,EMP244,2019,31,5
2542,PROD_005,EMP244,2019,31,23
2543,ESP_006,EMP244,2019,31,10
2544,ESP_008,EMP234,2019,31,4
2545,PROD_008,EMP234,2019,31,14
2546,ESP_006,EMP234,2019,31,11
2547,ESP_003,EMP234,2019,31,8
2548,ESP_002,EMP234,2019,31,6
2549,ESP_005,EMP234,2019,31,6
2550,PROD_006,EMP234,2019,31,26
2551,PROD_003,EMP234,2019,31,25
2552,ESP_007,EMP234,2019,31,3
2553,PROD_007,EMP234,2019,31,11
2554,PROD_001,EMP234,2019,31,31
2555,PROD_005,EMP234,2019,31,21
2556,PROD_004,EMP234,2019,31,29
2557,ESP_001,EMP234,2019,31,9
2558,PROD_002,EMP234,2019,31,28
2559,ESP_004,EMP234,2019,31,8
2560,PROD_005,EMP290,2019,32,8
2561,ESP_001,EMP290,2019,32,2
2562,ESP_005,EMP290,2019,32,1
2563,PROD_003,EMP290,2019,32,11
2564,PROD_002,EMP290,2019,32,9
2565,PROD_008,EMP290,2019,32,6
2566,ESP_006,EMP290,2019,32,3
2567,PROD_004,EMP290,2019,32,12
2568,ESP_002,EMP290,2019,32,0
2569,PROD_007,EMP290,2019,32,7
2570,ESP_007,EMP290,2019,32,1
2571,PROD_006,EMP290,2019,32,12
2572,ESP_004,EMP290,2019,32,3
2573,ESP_008,EMP290,2019,32,1
2574,PROD_001,EMP290,2019,32,14
2575,ESP_003,EMP290,2019,32,1
2576,ESP_008,EMP267,2019,32,7
2577,ESP_007,EMP267,2019,32,7
2578,PROD_008,EMP267,2019,32,25
2579,PROD_005,EMP267,2019,32,29
2580,ESP_005,EMP267,2019,32,10
2581,PROD_007,EMP267,2019,32,32
2582,PROD_006,EMP267,2019,32,37
2583,PROD_001,EMP267,2019,32,29
2584,ESP_002,EMP267,2019,32,6
2585,ESP_006,EMP267,2019,32,16
2586,ESP_004,EMP267,2019,32,6
2587,PROD_004,EMP267,2019,32,26
2588,ESP_001,EMP267,2019,32,8
2589,ESP_003,EMP267,2019,32,12
2590,PROD_002,EMP267,2019,32,30
2591,PROD_003,EMP267,2019,32,43
2592,PROD_007,EMP256,2019,32,12
2593,PROD_004,EMP256,2019,32,8
2594,PROD_001,EMP256,2019,32,30
2595,ESP_005,EMP256,2019,32,4
2596,PROD_005,EMP256,2019,32,13
2597,ESP_001,EMP256,2019,32,7
2598,ESP_004,EMP256,2019,32,2
2599,ESP_003,EMP256,2019,32,2
2600,PROD_002,EMP256,2019,32,10
2601,ESP_006,EMP256,2019,32,4
2602,ESP_007,EMP256,2019,32,3
2603,PROD_006,EMP256,2019,32,10
2604,PROD_003,EMP256,2019,32,10
2605,ESP_008,EMP256,2019,32,2
2606,PROD_008,EMP256,2019,32,9
2607,ESP_002,EMP256,2019,32,2
2608,ESP_008,EMP244,2019,32,4
2609,ESP_002,EMP244,2019,32,8
2610,PROD_001,EMP244,2019,32,30
2611,PROD_002,EMP244,2019,32,32
2612,ESP_003,EMP244,2019,32,6
2613,PROD_008,EMP244,2019,32,15
2614,ESP_004,EMP244,2019,32,7
2615,ESP_006,EMP244,2019,32,23
2616,PROD_005,EMP244,2019,32,33
2617,PROD_006,EMP244,2019,32,49
2618,PROD_003,EMP244,2019,32,24
2619,ESP_007,EMP244,2019,32,10
2620,ESP_005,EMP244,2019,32,11
2621,PROD_007,EMP244,2019,32,35
2622,PROD_004,EMP244,2019,32,27
2623,ESP_001,EMP244,2019,32,10
2624,ESP_003,EMP234,2019,32,12
2625,PROD_004,EMP234,2019,32,22
2626,PROD_007,EMP234,2019,32,9
2627,ESP_005,EMP234,2019,32,5
2628,ESP_004,EMP234,2019,32,7
2629,PROD_001,EMP234,2019,32,33
2630,PROD_003,EMP234,2019,32,36
2631,ESP_007,EMP234,2019,32,3
2632,PROD_005,EMP234,2019,32,14
2633,PROD_002,EMP234,2019,32,34
2634,ESP_006,EMP234,2019,32,9
2635,ESP_008,EMP234,2019,32,4
2636,PROD_006,EMP234,2019,32,20
2637,ESP_001,EMP234,2019,32,11
2638,PROD_008,EMP234,2019,32,13
2639,ESP_002,EMP234,2019,32,9
2640,ESP_007,EMP290,2019,33,1
2641,PROD_003,EMP290,2019,33,6
2642,PROD_006,EMP290,2019,33,11
2643,ESP_002,EMP290,2019,33,1
2644,PROD_004,EMP290,2019,33,9
2645,ESP_003,EMP290,2019,33,1
2646,PROD_002,EMP290,2019,33,15
2647,PROD_008,EMP290,2019,33,12
2648,PROD_005,EMP290,2019,33,4
2649,ESP_005,EMP290,2019,33,1
2650,PROD_007,EMP290,2019,33,4
2651,ESP_001,EMP290,2019,33,2
2652,ESP_004,EMP290,2019,33,2
2653,ESP_008,EMP290,2019,33,1
2654,ESP_006,EMP290,2019,33,3
2655,PROD_001,EMP290,2019,33,19
2656,ESP_003,EMP267,2019,33,9
2657,PROD_006,EMP267,2019,33,31
2658,PROD_005,EMP267,2019,33,29
2659,ESP_006,EMP267,2019,33,12
2660,ESP_005,EMP267,2019,33,9
2661,PROD_007,EMP267,2019,33,31
2662,ESP_002,EMP267,2019,33,8
2663,ESP_001,EMP267,2019,33,10
2664,PROD_008,EMP267,2019,33,30
2665,ESP_008,EMP267,2019,33,8
2666,ESP_007,EMP267,2019,33,6
2667,PROD_004,EMP267,2019,33,26
2668,PROD_003,EMP267,2019,33,36
2669,PROD_002,EMP267,2019,33,44
2670,ESP_004,EMP267,2019,33,5
2671,PROD_001,EMP267,2019,33,38
2672,PROD_004,EMP256,2019,33,12
2673,PROD_005,EMP256,2019,33,10
2674,PROD_001,EMP256,2019,33,25
2675,ESP_007,EMP256,2019,33,2
2676,PROD_003,EMP256,2019,33,17
2677,PROD_008,EMP256,2019,33,11
2678,PROD_007,EMP256,2019,33,10
2679,ESP_006,EMP256,2019,33,3
2680,ESP_004,EMP256,2019,33,3
2681,ESP_002,EMP256,2019,33,3
2682,ESP_003,EMP256,2019,33,3
2683,PROD_006,EMP256,2019,33,9
2684,ESP_008,EMP256,2019,33,3
2685,ESP_001,EMP256,2019,33,5
2686,ESP_005,EMP256,2019,33,3
2687,PROD_002,EMP256,2019,33,18
2688,PROD_008,EMP244,2019,33,17
2689,ESP_005,EMP244,2019,33,10
2690,ESP_008,EMP244,2019,33,5
2691,PROD_005,EMP244,2019,33,31
2692,ESP_004,EMP244,2019,33,8
2693,PROD_001,EMP244,2019,33,19
2694,ESP_002,EMP244,2019,33,9
2695,PROD_003,EMP244,2019,33,29
2696,PROD_007,EMP244,2019,33,19
2697,PROD_004,EMP244,2019,33,33
2698,ESP_003,EMP244,2019,33,7
2699,ESP_007,EMP244,2019,33,5
2700,PROD_002,EMP244,2019,33,38
2701,ESP_001,EMP244,2019,33,6
2702,ESP_006,EMP244,2019,33,16
2703,PROD_006,EMP244,2019,33,35
2704,ESP_002,EMP234,2019,33,9
2705,PROD_005,EMP234,2019,33,23
2706,PROD_006,EMP234,2019,33,12
2707,ESP_004,EMP234,2019,33,6
2708,PROD_002,EMP234,2019,33,39
2709,PROD_008,EMP234,2019,33,14
2710,ESP_006,EMP234,2019,33,5
2711,PROD_007,EMP234,2019,33,15
2712,PROD_003,EMP234,2019,33,36
2713,PROD_001,EMP234,2019,33,33
2714,ESP_003,EMP234,2019,33,11
2715,ESP_005,EMP234,2019,33,7
2716,ESP_008,EMP234,2019,33,4
2717,ESP_001,EMP234,2019,33,9
2718,ESP_007,EMP234,2019,33,4
2719,PROD_004,EMP234,2019,33,19
2720,ESP_007,EMP290,2019,34,1
2721,PROD_008,EMP290,2019,34,3
2722,PROD_003,EMP290,2019,34,6
2723,PROD_004,EMP290,2019,34,16
2724,ESP_004,EMP290,2019,34,2
2725,ESP_005,EMP290,2019,34,2
2726,PROD_001,EMP290,2019,34,6
2727,PROD_002,EMP290,2019,34,6
2728,ESP_002,EMP290,2019,34,0
2729,ESP_006,EMP290,2019,34,1
2730,ESP_003,EMP290,2019,34,0
2731,PROD_006,EMP290,2019,34,3
2732,ESP_001,EMP290,2019,34,0
2733,PROD_007,EMP290,2019,34,9
2734,PROD_005,EMP290,2019,34,12
2735,ESP_008,EMP290,2019,34,0
2736,PROD_005,EMP267,2019,34,33
2737,PROD_004,EMP267,2019,34,33
2738,ESP_004,EMP267,2019,34,6
2739,ESP_002,EMP267,2019,34,5
2740,PROD_002,EMP267,2019,34,30
2741,ESP_007,EMP267,2019,34,4
2742,PROD_008,EMP267,2019,34,31
2743,ESP_003,EMP267,2019,34,8
2744,ESP_001,EMP267,2019,34,10
2745,ESP_005,EMP267,2019,34,9
2746,PROD_003,EMP267,2019,34,37
2747,ESP_008,EMP267,2019,34,7
2748,PROD_001,EMP267,2019,34,42
2749,ESP_006,EMP267,2019,34,9
2750,PROD_007,EMP267,2019,34,27
2751,PROD_006,EMP267,2019,34,24
2752,PROD_004,EMP256,2019,34,24
2753,ESP_003,EMP256,2019,34,3
2754,ESP_005,EMP256,2019,34,3
2755,PROD_005,EMP256,2019,34,14
2756,PROD_006,EMP256,2019,34,9
2757,PROD_007,EMP256,2019,34,19
2758,ESP_002,EMP256,2019,34,3
2759,ESP_006,EMP256,2019,34,3
2760,ESP_001,EMP256,2019,34,5
2761,PROD_003,EMP256,2019,34,17
2762,PROD_008,EMP256,2019,34,5
2763,PROD_002,EMP256,2019,34,19
2764,ESP_004,EMP256,2019,34,6
2765,PROD_001,EMP256,2019,34,25
2766,ESP_008,EMP256,2019,34,1
2767,ESP_007,EMP256,2019,34,4
2768,PROD_008,EMP244,2019,34,18
2769,PROD_002,EMP244,2019,34,32
2770,ESP_001,EMP244,2019,34,14
2771,ESP_007,EMP244,2019,34,8
2772,ESP_006,EMP244,2019,34,12
2773,PROD_007,EMP244,2019,34,34
2774,ESP_008,EMP244,2019,34,4
2775,ESP_003,EMP244,2019,34,5
2776,PROD_006,EMP244,2019,34,29
2777,PROD_004,EMP244,2019,34,39
2778,PROD_003,EMP244,2019,34,23
2779,ESP_002,EMP244,2019,34,7
2780,PROD_001,EMP244,2019,34,46
2781,ESP_004,EMP244,2019,34,9
2782,PROD_005,EMP244,2019,34,39
2783,ESP_005,EMP244,2019,34,12
2784,PROD_001,EMP234,2019,34,26
2785,ESP_003,EMP234,2019,34,7
2786,PROD_003,EMP234,2019,34,27
2787,ESP_005,EMP234,2019,34,6
2788,ESP_004,EMP234,2019,34,10
2789,PROD_007,EMP234,2019,34,19
2790,PROD_002,EMP234,2019,34,19
2791,PROD_006,EMP234,2019,34,16
2792,PROD_008,EMP234,2019,34,12
2793,ESP_006,EMP234,2019,34,6
2794,ESP_001,EMP234,2019,34,6
2795,PROD_004,EMP234,2019,34,37
2796,ESP_007,EMP234,2019,34,5
2797,ESP_002,EMP234,2019,34,4
2798,ESP_008,EMP234,2019,34,3
2799,PROD_005,EMP234,2019,34,21
2800,PROD_003,EMP290,2019,35,11
2801,ESP_006,EMP290,2019,35,2
2802,PROD_005,EMP290,2019,35,6
2803,PROD_001,EMP290,2019,35,15
2804,ESP_007,EMP290,2019,35,1
2805,PROD_008,EMP290,2019,35,9
2806,ESP_003,EMP290,2019,35,1
2807,ESP_004,EMP290,2019,35,1
2808,ESP_005,EMP290,2019,35,1
2809,PROD_002,EMP290,2019,35,12
2810,PROD_006,EMP290,2019,35,8
2811,ESP_001,EMP290,2019,35,1
2812,PROD_007,EMP290,2019,35,5
2813,PROD_004,EMP290,2019,35,11
2814,ESP_002,EMP290,2019,35,0
2815,ESP_008,EMP290,2019,35,0
2816,ESP_003,EMP267,2019,35,8
2817,PROD_001,EMP267,2019,35,35
2818,ESP_004,EMP267,2019,35,6
2819,PROD_007,EMP267,2019,35,40
2820,ESP_008,EMP267,2019,35,6
